age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
55;*;married;secondary;*;328;*;*;cellular;*;*;*;*;-1;0;*;no
57;*;married;primary;*;1142;*;*;cellular;*;*;*;*;-1;0;*;no
52;*;married;tertiary;*;4173;*;*;cellular;*;*;*;*;-1;0;*;no
31;*;single;secondary;*;1062;*;*;cellular;*;*;*;*;-1;0;*;no
40;*;divorced;primary;*;-78;*;*;cellular;*;*;*;*;-1;0;*;no
48;*;single;secondary;*;315;*;*;unknown;*;*;*;*;-1;0;*;yes
52;*;married;primary;*;3343;*;*;cellular;*;*;*;*;-1;0;*;no
54;*;divorced;secondary;*;2749;*;*;cellular;*;*;*;*;-1;0;*;no
41;*;divorced;primary;*;308;*;*;cellular;*;*;*;*;-1;0;*;no
32;*;single;secondary;*;555;*;*;cellular;*;*;*;*;-1;0;*;yes
45;*;married;secondary;*;-388;*;*;cellular;*;*;*;*;-1;0;*;no
39;*;divorced;secondary;*;385;*;*;cellular;*;*;*;*;93;1;*;no
36;*;married;secondary;*;4542;*;*;cellular;*;*;*;*;-1;0;*;no
47;*;married;primary;*;-245;*;*;unknown;*;*;*;*;-1;0;*;no
65;*;married;tertiary;*;1948;*;*;cellular;*;*;*;*;-1;0;*;no
43;*;married;secondary;*;678;*;*;cellular;*;*;*;*;-1;0;*;no
43;*;married;tertiary;*;3186;*;*;cellular;*;*;*;*;88;1;*;yes
49;*;married;secondary;*;2732;*;*;unknown;*;*;*;*;-1;0;*;no
58;*;married;secondary;*;14412;*;*;cellular;*;*;*;*;-1;0;*;no
41;*;married;secondary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
29;*;single;tertiary;*;452;*;*;cellular;*;*;*;*;-1;0;*;no
43;*;married;secondary;*;-416;*;*;cellular;*;*;*;*;-1;0;*;no
35;*;single;primary;*;21;*;*;unknown;*;*;*;*;-1;0;*;no
35;*;divorced;secondary;*;305;*;*;unknown;*;*;*;*;-1;0;*;no
33;*;married;tertiary;*;1636;*;*;cellular;*;*;*;*;-1;0;*;no
22;*;single;secondary;*;283;*;*;cellular;*;*;*;*;-1;0;*;yes
46;*;divorced;secondary;*;-852;*;*;cellular;*;*;*;*;-1;0;*;no
42;*;married;tertiary;*;6383;*;*;cellular;*;*;*;*;-1;0;*;no
32;*;single;secondary;*;6857;*;*;cellular;*;*;*;*;185;1;*;no
34;*;married;secondary;*;883;*;*;telephone;*;*;*;*;173;3;*;no
34;*;married;secondary;*;367;*;*;unknown;*;*;*;*;-1;0;*;no
56;*;divorced;secondary;*;689;*;*;cellular;*;*;*;*;103;4;*;no
36;*;married;secondary;*;546;*;*;cellular;*;*;*;*;-1;0;*;no
25;*;single;secondary;*;2354;*;*;unknown;*;*;*;*;-1;0;*;no
59;*;married;tertiary;*;37;*;*;cellular;*;*;*;*;-1;0;*;no
32;*;single;tertiary;*;-307;*;*;cellular;*;*;*;*;346;2;*;no
30;*;married;secondary;*;1539;*;*;unknown;*;*;*;*;-1;0;*;no
52;*;divorced;tertiary;*;0;*;*;cellular;*;*;*;*;64;1;*;no
46;*;divorced;primary;*;274;*;*;unknown;*;*;*;*;-1;0;*;no
38;*;married;secondary;*;1066;*;*;cellular;*;*;*;*;-1;0;*;no
28;*;single;secondary;*;198;*;*;cellular;*;*;*;*;-1;0;*;no
31;*;married;tertiary;*;256;*;*;cellular;*;*;*;*;-1;0;*;no
32;*;married;secondary;*;-95;*;*;cellular;*;*;*;*;-1;0;*;no
39;*;married;secondary;*;-495;*;*;cellular;*;*;*;*;-1;0;*;no
32;*;single;secondary;*;-23;*;*;cellular;*;*;*;*;305;1;*;no
56;*;divorced;primary;*;-9;*;*;cellular;*;*;*;*;-1;0;*;yes
53;*;married;primary;*;1068;*;*;cellular;*;*;*;*;-1;0;*;no
39;*;single;tertiary;*;1914;*;*;cellular;*;*;*;*;-1;0;*;no
31;*;married;secondary;*;367;*;*;cellular;*;*;*;*;-1;0;*;no
53;*;divorced;primary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
57;*;married;tertiary;*;42;*;*;cellular;*;*;*;*;-1;0;*;no
26;*;married;tertiary;*;243;*;*;cellular;*;*;*;*;-1;0;*;yes
33;*;single;tertiary;*;154;*;*;cellular;*;*;*;*;-1;0;*;no
28;*;single;tertiary;*;375;*;*;cellular;*;*;*;*;350;1;*;no
44;*;married;secondary;*;1697;*;*;unknown;*;*;*;*;-1;0;*;yes
50;*;married;tertiary;*;1005;*;*;cellular;*;*;*;*;-1;0;*;no
35;*;divorced;secondary;*;1085;*;*;cellular;*;*;*;*;86;7;*;yes
54;*;married;secondary;*;922;*;*;telephone;*;*;*;*;-1;0;*;no
32;*;married;secondary;*;485;*;*;telephone;*;*;*;*;-1;0;*;no
42;*;divorced;secondary;*;0;*;*;unknown;*;*;*;*;-1;0;*;no
36;*;married;secondary;*;439;*;*;unknown;*;*;*;*;-1;0;*;no
50;*;married;tertiary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
39;*;married;primary;*;981;*;*;unknown;*;*;*;*;-1;0;*;no
57;*;married;secondary;*;570;*;*;unknown;*;*;*;*;-1;0;*;no
28;*;single;secondary;*;-219;*;*;unknown;*;*;*;*;-1;0;*;no
32;*;single;tertiary;*;264;*;*;unknown;*;*;*;*;-1;0;*;no
75;*;divorced;primary;*;18;*;*;cellular;*;*;*;*;-1;0;*;no
44;*;married;secondary;*;561;*;*;unknown;*;*;*;*;-1;0;*;no
46;*;married;tertiary;*;43;*;*;telephone;*;*;*;*;2;7;*;no
24;*;single;secondary;*;508;*;*;telephone;*;*;*;*;374;1;*;no
47;*;married;tertiary;*;1122;*;*;cellular;*;*;*;*;-1;0;*;no
30;*;single;secondary;*;635;*;*;cellular;*;*;*;*;-1;0;*;no
31;*;single;tertiary;*;3142;*;*;cellular;*;*;*;*;123;1;*;no
24;*;single;tertiary;*;39;*;*;unknown;*;*;*;*;-1;0;*;no
50;*;divorced;secondary;*;3656;*;*;cellular;*;*;*;*;-1;0;*;no
31;*;single;secondary;*;91;*;*;cellular;*;*;*;*;-1;0;*;no
37;*;married;secondary;*;-421;*;*;unknown;*;*;*;*;-1;0;*;no
44;*;married;secondary;*;313;*;*;cellular;*;*;*;*;-1;0;*;no
41;*;married;primary;*;740;*;*;unknown;*;*;*;*;-1;0;*;no
36;*;married;primary;*;8326;*;*;unknown;*;*;*;*;-1;0;*;no
54;*;married;primary;*;0;*;*;unknown;*;*;*;*;-1;0;*;no
34;*;married;secondary;*;262;*;*;cellular;*;*;*;*;-1;0;*;yes
45;*;married;secondary;*;-839;*;*;unknown;*;*;*;*;-1;0;*;no
57;*;married;primary;*;2234;*;*;unknown;*;*;*;*;-1;0;*;no
32;*;married;secondary;*;316;*;*;cellular;*;*;*;*;-1;0;*;no
56;*;married;secondary;*;1412;*;*;unknown;*;*;*;*;-1;0;*;no
46;*;married;primary;*;4602;*;*;telephone;*;*;*;*;-1;0;*;no
60;*;married;primary;*;15;*;*;cellular;*;*;*;*;-1;0;*;no
40;*;married;secondary;*;4594;*;*;telephone;*;*;*;*;-1;0;*;no
39;*;single;secondary;*;519;*;*;cellular;*;*;*;*;155;14;*;no
51;*;married;secondary;*;0;*;*;unknown;*;*;*;*;-1;0;*;no
40;*;married;tertiary;*;526;*;*;cellular;*;*;*;*;-1;0;*;no
33;*;single;tertiary;*;457;*;*;cellular;*;*;*;*;-1;0;*;no
34;*;married;secondary;*;1182;*;*;unknown;*;*;*;*;-1;0;*;no
51;*;married;primary;*;603;*;*;cellular;*;*;*;*;-1;0;*;yes
34;*;married;secondary;*;233;*;*;cellular;*;*;*;*;-1;0;*;no
29;*;married;tertiary;*;420;*;*;unknown;*;*;*;*;-1;0;*;no
53;*;married;tertiary;*;167;*;*;cellular;*;*;*;*;343;1;*;no
36;*;married;secondary;*;108;*;*;cellular;*;*;*;*;-1;0;*;no
46;*;married;primary;*;107;*;*;cellular;*;*;*;*;-1;0;*;no
52;*;divorced;secondary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
33;*;married;tertiary;*;148;*;*;cellular;*;*;*;*;-1;0;*;no
42;*;married;primary;*;1687;*;*;cellular;*;*;*;*;178;3;*;no
34;*;single;secondary;*;475;*;*;cellular;*;*;*;*;-1;0;*;no
53;*;divorced;tertiary;*;2152;*;*;cellular;*;*;*;*;80;3;*;no
58;*;married;secondary;*;2690;*;*;cellular;*;*;*;*;-1;0;*;no
32;*;single;secondary;*;623;*;*;cellular;*;*;*;*;-1;0;*;no
32;*;divorced;secondary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
32;*;divorced;secondary;*;473;*;*;cellular;*;*;*;*;-1;0;*;no
36;*;divorced;secondary;*;-194;*;*;cellular;*;*;*;*;-1;0;*;no
50;*;single;tertiary;*;6030;*;*;cellular;*;*;*;*;-1;0;*;no
52;*;married;secondary;*;-298;*;*;cellular;*;*;*;*;-1;0;*;no
53;*;married;primary;*;1903;*;*;unknown;*;*;*;*;-1;0;*;no
52;*;married;secondary;*;8979;*;*;telephone;*;*;*;*;-1;0;*;no
49;*;married;secondary;*;2631;*;*;unknown;*;*;*;*;-1;0;*;no
31;*;married;secondary;*;432;*;*;unknown;*;*;*;*;-1;0;*;no
34;*;married;secondary;*;699;*;*;cellular;*;*;*;*;-1;0;*;no
26;*;married;secondary;*;484;*;*;unknown;*;*;*;*;-1;0;*;no
50;*;married;primary;*;362;*;*;unknown;*;*;*;*;-1;0;*;no
31;*;single;secondary;*;532;*;*;unknown;*;*;*;*;-1;0;*;no
40;*;married;unknown;*;88;*;*;unknown;*;*;*;*;-1;0;*;no
52;*;married;tertiary;*;1135;*;*;unknown;*;*;*;*;-1;0;*;no
28;*;single;secondary;*;34;*;*;cellular;*;*;*;*;268;4;*;no
53;*;married;unknown;*;876;*;*;telephone;*;*;*;*;-1;0;*;no
58;*;married;secondary;*;5567;*;*;cellular;*;*;*;*;-1;0;*;no
35;*;single;secondary;*;3636;*;*;cellular;*;*;*;*;-1;0;*;no
33;*;divorced;secondary;*;522;*;*;cellular;*;*;*;*;-1;0;*;no
46;*;married;tertiary;*;549;*;*;cellular;*;*;*;*;-1;0;*;no
48;*;single;secondary;*;-874;*;*;cellular;*;*;*;*;151;7;*;no
43;*;single;tertiary;*;-2;*;*;cellular;*;*;*;*;-1;0;*;no
29;*;single;secondary;*;293;*;*;unknown;*;*;*;*;-1;0;*;no
47;*;single;unknown;*;172;*;*;telephone;*;*;*;*;-1;0;*;no
33;*;single;tertiary;*;34;*;*;unknown;*;*;*;*;-1;0;*;no
25;*;single;tertiary;*;99;*;*;unknown;*;*;*;*;-1;0;*;no
58;*;married;secondary;*;610;*;*;unknown;*;*;*;*;-1;0;*;no
34;*;single;secondary;*;194;*;*;cellular;*;*;*;*;-1;0;*;yes
38;*;married;secondary;*;-165;*;*;unknown;*;*;*;*;-1;0;*;no
46;*;married;secondary;*;1270;*;*;unknown;*;*;*;*;-1;0;*;no
42;*;married;unknown;*;-406;*;*;cellular;*;*;*;*;-1;0;*;no
32;*;single;secondary;*;-121;*;*;unknown;*;*;*;*;-1;0;*;no
55;*;married;primary;*;309;*;*;unknown;*;*;*;*;-1;0;*;no
35;*;divorced;secondary;*;-566;*;*;cellular;*;*;*;*;353;2;*;no
35;*;divorced;tertiary;*;1354;*;*;unknown;*;*;*;*;-1;0;*;yes
31;*;single;secondary;*;125;*;*;cellular;*;*;*;*;-1;0;*;no
32;*;single;tertiary;*;47;*;*;cellular;*;*;*;*;-1;0;*;no
37;*;married;tertiary;*;257;*;*;unknown;*;*;*;*;-1;0;*;no
46;*;divorced;secondary;*;0;*;*;unknown;*;*;*;*;-1;0;*;yes
43;*;married;secondary;*;0;*;*;unknown;*;*;*;*;-1;0;*;no
39;*;married;secondary;*;1382;*;*;cellular;*;*;*;*;-1;0;*;yes
46;*;married;secondary;*;2869;*;*;cellular;*;*;*;*;-1;0;*;no
42;*;single;secondary;*;518;*;*;unknown;*;*;*;*;-1;0;*;no
43;*;single;secondary;*;37;*;*;cellular;*;*;*;*;-1;0;*;no
44;*;married;tertiary;*;309;*;*;cellular;*;*;*;*;-1;0;*;yes
40;*;single;primary;*;1527;*;*;cellular;*;*;*;*;-1;0;*;no
40;*;married;unknown;*;-4;*;*;unknown;*;*;*;*;-1;0;*;no
43;*;married;secondary;*;-932;*;*;cellular;*;*;*;*;-1;0;*;no
41;*;married;primary;*;2067;*;*;cellular;*;*;*;*;-1;0;*;no
51;*;married;tertiary;*;5254;*;*;unknown;*;*;*;*;-1;0;*;yes
24;*;single;tertiary;*;3415;*;*;cellular;*;*;*;*;-1;0;*;yes
26;*;single;secondary;*;1327;*;*;cellular;*;*;*;*;-1;0;*;no
30;*;single;tertiary;*;48;*;*;cellular;*;*;*;*;-1;0;*;no
34;*;single;secondary;*;3160;*;*;cellular;*;*;*;*;331;13;*;no
54;*;married;secondary;*;143;*;*;cellular;*;*;*;*;309;5;*;no
43;*;married;secondary;*;1109;*;*;unknown;*;*;*;*;-1;0;*;no
49;*;married;primary;*;1898;*;*;cellular;*;*;*;*;-1;0;*;no
49;*;married;secondary;*;1084;*;*;telephone;*;*;*;*;-1;0;*;no
35;*;single;secondary;*;918;*;*;unknown;*;*;*;*;-1;0;*;no
33;*;single;tertiary;*;755;*;*;cellular;*;*;*;*;-1;0;*;no
52;*;married;tertiary;*;40;*;*;cellular;*;*;*;*;-1;0;*;yes
49;*;married;secondary;*;687;*;*;cellular;*;*;*;*;-1;0;*;no
32;*;married;secondary;*;-540;*;*;unknown;*;*;*;*;-1;0;*;no
33;*;single;tertiary;*;9670;*;*;cellular;*;*;*;*;-1;0;*;no
29;*;married;primary;*;410;*;*;telephone;*;*;*;*;-1;0;*;no
30;*;single;secondary;*;98;*;*;cellular;*;*;*;*;-1;0;*;no
27;*;married;secondary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
42;*;married;secondary;*;473;*;*;cellular;*;*;*;*;-1;0;*;no
53;*;married;secondary;*;428;*;*;cellular;*;*;*;*;-1;0;*;no
46;*;married;tertiary;*;242;*;*;cellular;*;*;*;*;96;1;*;yes
46;*;married;tertiary;*;699;*;*;cellular;*;*;*;*;87;1;*;yes
26;*;single;tertiary;*;2786;*;*;cellular;*;*;*;*;-1;0;*;yes
41;*;married;secondary;*;1822;*;*;cellular;*;*;*;*;-1;0;*;no
56;*;divorced;secondary;*;672;*;*;cellular;*;*;*;*;-1;0;*;no
39;*;married;primary;*;185;*;*;unknown;*;*;*;*;-1;0;*;no
77;*;married;primary;*;2223;*;*;telephone;*;*;*;*;187;1;*;no
45;*;married;secondary;*;640;*;*;cellular;*;*;*;*;1;1;*;no
51;*;married;primary;*;959;*;*;cellular;*;*;*;*;-1;0;*;no
42;*;married;primary;*;7041;*;*;cellular;*;*;*;*;-1;0;*;no
48;*;married;tertiary;*;666;*;*;cellular;*;*;*;*;-1;0;*;no
37;*;divorced;primary;*;849;*;*;unknown;*;*;*;*;-1;0;*;no
35;*;married;tertiary;*;1849;*;*;cellular;*;*;*;*;-1;0;*;no
20;*;single;unknown;*;829;*;*;cellular;*;*;*;*;202;2;*;yes
36;*;married;tertiary;*;167;*;*;cellular;*;*;*;*;-1;0;*;no
30;*;married;secondary;*;239;*;*;cellular;*;*;*;*;-1;0;*;no
60;*;divorced;tertiary;*;4;*;*;cellular;*;*;*;*;358;2;*;no
60;*;married;secondary;*;143;*;*;telephone;*;*;*;*;-1;0;*;no
35;*;single;secondary;*;663;*;*;cellular;*;*;*;*;-1;0;*;no
26;*;married;tertiary;*;8;*;*;unknown;*;*;*;*;-1;0;*;no
26;*;single;secondary;*;6036;*;*;cellular;*;*;*;*;-1;0;*;no
29;*;married;secondary;*;344;*;*;unknown;*;*;*;*;-1;0;*;no
48;*;married;secondary;*;473;*;*;cellular;*;*;*;*;-1;0;*;no
55;*;married;secondary;*;1901;*;*;cellular;*;*;*;*;-1;0;*;no
32;*;divorced;tertiary;*;294;*;*;cellular;*;*;*;*;274;5;*;yes
28;*;married;primary;*;519;*;*;cellular;*;*;*;*;-1;0;*;no
32;*;married;primary;*;727;*;*;cellular;*;*;*;*;-1;0;*;no
30;*;single;primary;*;79;*;*;cellular;*;*;*;*;-1;0;*;no
34;*;married;secondary;*;2984;*;*;cellular;*;*;*;*;-1;0;*;no
52;*;married;secondary;*;961;*;*;cellular;*;*;*;*;553;4;*;yes
30;*;single;secondary;*;28;*;*;unknown;*;*;*;*;-1;0;*;no
32;*;married;primary;*;651;*;*;cellular;*;*;*;*;267;2;*;no
41;*;divorced;secondary;*;5745;*;*;cellular;*;*;*;*;357;1;*;no
28;*;married;primary;*;459;*;*;unknown;*;*;*;*;-1;0;*;no
55;*;married;primary;*;199;*;*;cellular;*;*;*;*;-1;0;*;no
50;*;married;secondary;*;206;*;*;unknown;*;*;*;*;-1;0;*;no
21;*;single;secondary;*;1746;*;*;cellular;*;*;*;*;-1;0;*;no
42;*;divorced;secondary;*;153;*;*;unknown;*;*;*;*;-1;0;*;yes
37;*;married;primary;*;0;*;*;unknown;*;*;*;*;-1;0;*;no
39;*;single;secondary;*;681;*;*;unknown;*;*;*;*;-1;0;*;no
47;*;married;secondary;*;543;*;*;unknown;*;*;*;*;-1;0;*;no
32;*;single;tertiary;*;100;*;*;cellular;*;*;*;*;-1;0;*;no
29;*;single;secondary;*;20;*;*;unknown;*;*;*;*;-1;0;*;no
28;*;married;secondary;*;232;*;*;cellular;*;*;*;*;261;1;*;no
33;*;married;secondary;*;3000;*;*;cellular;*;*;*;*;-1;0;*;no
36;*;married;tertiary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
42;*;married;primary;*;792;*;*;cellular;*;*;*;*;175;12;*;no
34;*;married;tertiary;*;1784;*;*;cellular;*;*;*;*;-1;0;*;no
36;*;single;tertiary;*;0;*;*;cellular;*;*;*;*;303;3;*;no
32;*;single;secondary;*;127;*;*;cellular;*;*;*;*;-1;0;*;no
61;*;married;tertiary;*;1263;*;*;telephone;*;*;*;*;-1;0;*;no
30;*;single;tertiary;*;149;*;*;unknown;*;*;*;*;-1;0;*;no
36;*;married;primary;*;5427;*;*;unknown;*;*;*;*;-1;0;*;no
27;*;single;primary;*;25;*;*;unknown;*;*;*;*;-1;0;*;no
35;*;married;secondary;*;616;*;*;cellular;*;*;*;*;-1;0;*;no
32;*;single;secondary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
56;*;married;tertiary;*;318;*;*;telephone;*;*;*;*;-1;0;*;no
49;*;married;secondary;*;305;*;*;cellular;*;*;*;*;-1;0;*;no
35;*;single;secondary;*;181;*;*;cellular;*;*;*;*;301;1;*;no
48;*;divorced;primary;*;19;*;*;unknown;*;*;*;*;-1;0;*;no
28;*;married;secondary;*;5611;*;*;unknown;*;*;*;*;-1;0;*;no
35;*;single;secondary;*;230;*;*;cellular;*;*;*;*;-1;0;*;no
38;*;married;tertiary;*;3139;*;*;cellular;*;*;*;*;-1;0;*;no
59;*;married;secondary;*;1245;*;*;cellular;*;*;*;*;-1;0;*;no
40;*;single;secondary;*;6;*;*;unknown;*;*;*;*;-1;0;*;no
32;*;single;tertiary;*;127;*;*;cellular;*;*;*;*;-1;0;*;no
47;*;married;secondary;*;812;*;*;unknown;*;*;*;*;-1;0;*;no
35;*;married;secondary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
38;*;married;tertiary;*;-363;*;*;cellular;*;*;*;*;-1;0;*;no
34;*;single;secondary;*;89;*;*;unknown;*;*;*;*;-1;0;*;no
41;*;married;primary;*;15;*;*;telephone;*;*;*;*;-1;0;*;no
29;*;single;primary;*;161;*;*;cellular;*;*;*;*;-1;0;*;no
34;*;married;tertiary;*;156;*;*;cellular;*;*;*;*;-1;0;*;no
33;*;married;secondary;*;350;*;*;cellular;*;*;*;*;350;2;*;no
38;*;single;secondary;*;77;*;*;cellular;*;*;*;*;-1;0;*;no
33;*;married;secondary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
36;*;married;unknown;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
34;*;married;unknown;*;4535;*;*;cellular;*;*;*;*;-1;0;*;no
41;*;married;primary;*;2053;*;*;cellular;*;*;*;*;-1;0;*;no
58;*;married;primary;*;7881;*;*;cellular;*;*;*;*;-1;0;*;no
45;*;married;secondary;*;14902;*;*;unknown;*;*;*;*;-1;0;*;no
42;*;married;secondary;*;2980;*;*;unknown;*;*;*;*;-1;0;*;no
49;*;married;unknown;*;1355;*;*;unknown;*;*;*;*;-1;0;*;no
59;*;married;primary;*;282;*;*;cellular;*;*;*;*;-1;0;*;no
40;*;married;tertiary;*;5010;*;*;cellular;*;*;*;*;-1;0;*;no
40;*;married;tertiary;*;1;*;*;telephone;*;*;*;*;-1;0;*;no
27;*;married;secondary;*;3415;*;*;cellular;*;*;*;*;184;1;*;yes
48;*;married;tertiary;*;4191;*;*;unknown;*;*;*;*;-1;0;*;no
33;*;single;tertiary;*;47;*;*;cellular;*;*;*;*;-1;0;*;no
34;*;married;secondary;*;1089;*;*;cellular;*;*;*;*;-1;0;*;yes
40;*;married;unknown;*;928;*;*;cellular;*;*;*;*;-1;0;*;no
40;*;married;tertiary;*;865;*;*;cellular;*;*;*;*;-1;0;*;no
43;*;divorced;secondary;*;207;*;*;unknown;*;*;*;*;-1;0;*;no
38;*;married;tertiary;*;51;*;*;telephone;*;*;*;*;-1;0;*;no
45;*;married;secondary;*;34;*;*;telephone;*;*;*;*;-1;0;*;no
26;*;single;secondary;*;268;*;*;unknown;*;*;*;*;-1;0;*;no
48;*;divorced;tertiary;*;2263;*;*;cellular;*;*;*;*;-1;0;*;yes
59;*;married;tertiary;*;2194;*;*;telephone;*;*;*;*;-1;0;*;no
44;*;married;unknown;*;15578;*;*;unknown;*;*;*;*;-1;0;*;no
27;*;single;secondary;*;3776;*;*;unknown;*;*;*;*;-1;0;*;no
30;*;married;secondary;*;394;*;*;cellular;*;*;*;*;-1;0;*;no
38;*;single;secondary;*;262;*;*;cellular;*;*;*;*;180;6;*;yes
32;*;single;unknown;*;491;*;*;cellular;*;*;*;*;91;7;*;yes
44;*;married;secondary;*;326;*;*;cellular;*;*;*;*;-1;0;*;no
35;*;single;secondary;*;143;*;*;cellular;*;*;*;*;369;2;*;no
51;*;divorced;secondary;*;104;*;*;cellular;*;*;*;*;-1;0;*;no
53;*;married;secondary;*;-686;*;*;unknown;*;*;*;*;-1;0;*;no
46;*;single;secondary;*;-976;*;*;cellular;*;*;*;*;-1;0;*;no
26;*;married;secondary;*;-119;*;*;cellular;*;*;*;*;-1;0;*;yes
77;*;married;secondary;*;1208;*;*;telephone;*;*;*;*;-1;0;*;no
39;*;married;primary;*;-176;*;*;cellular;*;*;*;*;-1;0;*;no
30;*;married;tertiary;*;4145;*;*;cellular;*;*;*;*;-1;0;*;no
41;*;married;tertiary;*;15;*;*;unknown;*;*;*;*;-1;0;*;no
33;*;divorced;secondary;*;948;*;*;unknown;*;*;*;*;-1;0;*;no
35;*;married;tertiary;*;867;*;*;cellular;*;*;*;*;171;3;*;no
27;*;divorced;secondary;*;21;*;*;cellular;*;*;*;*;356;1;*;no
26;*;married;secondary;*;986;*;*;unknown;*;*;*;*;-1;0;*;no
76;*;divorced;primary;*;802;*;*;cellular;*;*;*;*;181;5;*;yes
60;*;married;secondary;*;0;*;*;unknown;*;*;*;*;-1;0;*;no
48;*;married;unknown;*;113;*;*;cellular;*;*;*;*;-1;0;*;no
41;*;married;tertiary;*;-195;*;*;cellular;*;*;*;*;-1;0;*;no
42;*;married;secondary;*;146;*;*;cellular;*;*;*;*;346;1;*;yes
43;*;married;primary;*;59;*;*;cellular;*;*;*;*;-1;0;*;no
49;*;married;secondary;*;3169;*;*;unknown;*;*;*;*;-1;0;*;no
36;*;married;secondary;*;2984;*;*;unknown;*;*;*;*;-1;0;*;yes
29;*;single;tertiary;*;-27;*;*;cellular;*;*;*;*;-1;0;*;yes
55;*;divorced;primary;*;0;*;*;unknown;*;*;*;*;-1;0;*;no
31;*;single;secondary;*;396;*;*;unknown;*;*;*;*;-1;0;*;no
26;*;single;secondary;*;-516;*;*;unknown;*;*;*;*;-1;0;*;no
25;*;single;secondary;*;218;*;*;cellular;*;*;*;*;-1;0;*;no
35;*;divorced;secondary;*;3102;*;*;cellular;*;*;*;*;-1;0;*;no
43;*;divorced;primary;*;219;*;*;telephone;*;*;*;*;-1;0;*;no
28;*;married;secondary;*;196;*;*;unknown;*;*;*;*;-1;0;*;no
50;*;married;unknown;*;8345;*;*;unknown;*;*;*;*;-1;0;*;no
31;*;single;tertiary;*;241;*;*;cellular;*;*;*;*;-1;0;*;no
41;*;married;secondary;*;196;*;*;unknown;*;*;*;*;-1;0;*;no
33;*;married;secondary;*;260;*;*;cellular;*;*;*;*;-1;0;*;no
29;*;single;secondary;*;1395;*;*;unknown;*;*;*;*;-1;0;*;no
33;*;married;secondary;*;1026;*;*;cellular;*;*;*;*;340;3;*;no
50;*;married;secondary;*;1498;*;*;cellular;*;*;*;*;-1;0;*;no
37;*;married;secondary;*;66;*;*;unknown;*;*;*;*;-1;0;*;no
50;*;divorced;secondary;*;2910;*;*;cellular;*;*;*;*;-1;0;*;no
36;*;married;tertiary;*;4;*;*;cellular;*;*;*;*;-1;0;*;no
57;*;married;unknown;*;19268;*;*;unknown;*;*;*;*;-1;0;*;yes
41;*;married;tertiary;*;393;*;*;unknown;*;*;*;*;-1;0;*;no
26;*;married;tertiary;*;192;*;*;cellular;*;*;*;*;-1;0;*;no
60;*;married;primary;*;352;*;*;unknown;*;*;*;*;-1;0;*;no
35;*;married;tertiary;*;2161;*;*;cellular;*;*;*;*;181;3;*;yes
43;*;married;secondary;*;1071;*;*;unknown;*;*;*;*;-1;0;*;no
34;*;married;tertiary;*;1657;*;*;cellular;*;*;*;*;356;4;*;no
35;*;married;secondary;*;1160;*;*;unknown;*;*;*;*;-1;0;*;no
43;*;married;tertiary;*;438;*;*;unknown;*;*;*;*;-1;0;*;no
43;*;single;tertiary;*;140;*;*;cellular;*;*;*;*;-1;0;*;no
31;*;married;primary;*;-454;*;*;unknown;*;*;*;*;-1;0;*;no
27;*;single;secondary;*;639;*;*;cellular;*;*;*;*;314;5;*;no
47;*;married;unknown;*;677;*;*;cellular;*;*;*;*;86;2;*;yes
45;*;married;secondary;*;1103;*;*;cellular;*;*;*;*;-1;0;*;no
40;*;divorced;secondary;*;201;*;*;cellular;*;*;*;*;-1;0;*;no
52;*;married;primary;*;28;*;*;telephone;*;*;*;*;-1;0;*;no
45;*;married;secondary;*;1964;*;*;unknown;*;*;*;*;-1;0;*;no
43;*;married;primary;*;-98;*;*;cellular;*;*;*;*;330;3;*;no
30;*;single;secondary;*;148;*;*;cellular;*;*;*;*;-1;0;*;no
42;*;divorced;secondary;*;2189;*;*;cellular;*;*;*;*;149;2;*;no
44;*;married;primary;*;71;*;*;cellular;*;*;*;*;-1;0;*;no
47;*;married;secondary;*;351;*;*;unknown;*;*;*;*;-1;0;*;no
39;*;married;tertiary;*;63;*;*;cellular;*;*;*;*;330;1;*;no
51;*;married;secondary;*;532;*;*;cellular;*;*;*;*;-1;0;*;no
59;*;married;primary;*;-91;*;*;cellular;*;*;*;*;369;5;*;no
48;*;married;tertiary;*;-251;*;*;cellular;*;*;*;*;-1;0;*;no
29;*;single;tertiary;*;41;*;*;cellular;*;*;*;*;-1;0;*;yes
46;*;married;secondary;*;0;*;*;cellular;*;*;*;*;-1;0;*;no
37;*;single;tertiary;*;2265;*;*;cellular;*;*;*;*;-1;0;*;no
45;*;married;secondary;*;1732;*;*;cellular;*;*;*;*;-1;0;*;no
41;*;divorced;tertiary;*;-78;*;*;cellular;*;*;*;*;252;4;*;no
